Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,50's,100's,Innings Runs Scored Buckets
RG Sharma,15,15,-,1,0,18,2,0,83.33,1,v West Indies,Thiruvananthapuram,08-12-2019,India,0,0,0-49
Yuvraj Singh,14*,14,66,1,1,32,2,0,43.75,2,v Pakistan,Dhaka,27-02-2016,India,0,0,0-49
HH Pandya,14*,14,11,1,1,10,0,1,140,1,v New Zealand,Thiruvananthapuram,07-11-2017,India,0,0,0-49
Washington Sundar,14*,14,-,1,1,5,0,2,280,1,v Bangladesh,Delhi,03-11-2019,India,0,0,0-49
MK Pandey,14*,14,-,1,1,12,0,1,116.66,2,v New Zealand,Auckland,24-01-2020,India,0,0,0-49
MK Pandey,14*,14,15,1,1,6,1,1,233.33,1,v New Zealand,Hamilton,29-01-2020,India,0,0,0-49
AB Agarkar,14,14,9,1,0,9,2,0,155.55,1,v Pakistan,Durban,14-09-2007,India,0,0,0-49
Yuvraj Singh,14,14,28,1,0,19,1,0,73.68,1,v Pakistan,Johannesburg,24-09-2007,India,0,0,0-49
MS Dhoni,14,14,9,1,0,13,1,0,107.69,2,v Ireland,Nottingham,10-06-2009,India,0,0,0-49
G Gambhir,14,14,23,1,0,13,2,0,107.69,1,v West Indies,Lord's,12-06-2009,India,0,0,0-49
Harbhajan Singh,14,14,18,1,0,15,1,1,93.33,2,v South Africa,Nottingham,16-06-2009,India,0,0,0-49
Harbhajan Singh,14,14,18,1,0,10,1,1,140,2,v West Indies,Bridgetown,09-05-2010,India,0,0,0-49
M Vijay,14,14,11,1,0,12,3,0,116.66,1,v South Africa,Durban,09-01-2011,India,0,0,0-49
V Kohli,14,14,15,1,0,12,2,0,116.66,1,v West Indies,Port of Spain,04-06-2011,India,0,0,0-49
SK Raina,14,14,23,1,0,15,1,0,93.33,2,v Australia,Sydney,01-02-2012,India,0,0,0-49
SK Raina,14,14,16,1,0,8,0,2,175,1,v South Africa,Dharamsala,02-10-2015,India,0,0,0-49
MS Dhoni,14,14,18,1,0,9,2,0,155.55,1,v Australia,Melbourne,29-01-2016,India,0,0,0-49
KL Rahul,14,14,-,1,0,20,0,1,70,2,v Australia,Sydney,25-11-2018,India,0,0,0-49
V Shankar,14,14,14,1,0,8,1,1,175,2,v New Zealand,Auckland,08-02-2019,India,0,0,0-49
S Dhawan,14,14,48,1,0,24,1,0,58.33,1,v Australia,Bengaluru,27-02-2019,India,0,0,0-49
HH Pandya,14,14,37,1,0,18,1,0,77.77,1,v South Africa,Bengaluru,22-09-2019,India,0,0,0-49
Harbhajan Singh,13*,13,3,1,1,4,3,0,325,1,v West Indies,Lord's,12-06-2009,India,0,0,0-49
MS Dhoni,13*,13,15,1,1,9,0,1,144.44,2,v Pakistan,Kolkata,19-03-2016,India,0,0,0-49
MS Dhoni,13*,13,29,1,1,12,1,0,108.33,1,v Bangladesh,Bengaluru,23-03-2016,India,0,0,0-49
RA Jadeja,13*,13,-,1,1,8,0,1,162.5,1,v West Indies,Kingston,09-07-2017,India,0,0,0-49
HH Pandya,13*,13,10,1,1,7,2,0,185.71,1,v South Africa,Johannesburg,18-02-2018,India,0,0,0-49
KD Karthik,13*,13,-,1,1,6,2,0,216.66,1,v Sri Lanka,Colombo (RPS),06-03-2018,India,0,0,0-49
G Gambhir,13,13,6,1,0,6,3,0,216.66,2,v Sri Lanka,Colombo (RPS),10-02-2009,India,0,0,0-49
MS Dhoni,13,13,17,1,0,17,1,0,76.47,2,v Sri Lanka,Colombo (RPS),10-02-2009,India,0,0,0-49
Harbhajan Singh,13,13,15,1,0,11,1,1,118.18,2,v Australia,Bridgetown,07-05-2010,India,0,0,0-49
KD Karthik,13,13,20,1,0,12,2,0,108.33,1,v Sri Lanka,Gros Islet,11-05-2010,India,0,0,0-49
YK Pathan,13,13,10,1,0,9,2,0,144.44,1,v Sri Lanka,Gros Islet,11-05-2010,India,0,0,0-49
M Vijay,13,13,-,1,0,11,0,1,118.18,2,v Zimbabwe,Harare,19-07-2015,India,0,0,0-49
AR Patel,13,13,-,1,0,15,1,0,86.66,2,v Zimbabwe,Harare,19-07-2015,India,0,0,0-49
RG Sharma,13,13,-,1,0,13,1,1,100,2,v Sri Lanka,Visakhapatnam,14-02-2016,India,0,0,0-49
SK Raina,13,13,14,1,0,13,2,0,100,1,v Bangladesh,Dhaka,24-02-2016,India,0,0,0-49
S Dhawan,13,13,16,1,0,12,1,1,108.33,2,v Australia,Mohali,27-03-2016,India,0,0,0-49
MS Dhoni,13,13,24,1,0,16,1,0,81.25,1,v Australia,Guwahati,10-10-2017,India,0,0,0-49
V Kohli,13,13,6,1,0,6,1,1,216.66,1,v New Zealand,Thiruvananthapuram,07-11-2017,India,0,0,0-49
MK Pandey,13,13,15,1,0,10,0,1,130,1,v South Africa,Cape Town,24-02-2018,India,0,0,0-49
KD Karthik,13,13,10,1,0,6,3,0,216.66,1,v South Africa,Cape Town,24-02-2018,India,0,0,0-49
KL Rahul,13,13,-,1,0,12,1,0,108.33,2,v Australia,Brisbane,21-11-2018,India,0,0,0-49
S Dube,13,13,-,1,0,9,1,1,144.44,2,v New Zealand,Auckland,24-01-2020,India,0,0,0-49
HH Pandya,12*,12,-,1,1,10,0,1,120,1,v England,Cardiff,06-07-2018,India,0,0,0-49
IK Pathan,12,12,13,1,0,14,1,0,85.71,1,v New Zealand,Christchurch,25-02-2009,India,0,0,0-49
Yuvraj Singh,12,12,22,1,0,14,1,0,85.71,2,v West Indies,Bridgetown,09-05-2010,India,0,0,0-49
Yuvraj Singh,12,12,20,1,0,13,1,0,92.3,1,v South Africa,Durban,09-01-2011,India,0,0,0-49
RA Jadeja,12,12,15,1,0,8,2,0,150,1,v Bangladesh,Bengaluru,23-03-2016,India,0,0,0-49
RG Sharma,12,12,25,1,0,17,1,0,70.58,2,v Australia,Mohali,27-03-2016,India,0,0,0-49
Yuvraj Singh,12,12,13,1,0,13,1,0,92.3,1,v England,Kanpur,26-01-2017,India,0,0,0-49
MS Dhoni,12,12,14,1,0,11,1,0,109.09,1,v South Africa,Cape Town,24-02-2018,India,0,0,0-49
KH Pandya,12,12,-,1,0,14,1,0,85.71,2,v West Indies,Lauderhill,03-08-2019,India,0,0,0-49
RG Sharma,12,12,21,1,0,12,0,2,100,2,v South Africa,Mohali,18-09-2019,India,0,0,0-49
S Dube,12,12,18,1,0,9,2,0,133.33,1,v New Zealand,Wellington,31-01-2020,India,0,0,0-49
IK Pathan,11*,11,2,1,1,3,1,1,366.66,1,v Bangladesh,Nottingham,06-06-2009,India,0,0,0-49
MS Dhoni,11*,11,3,1,1,3,1,1,366.66,1,v Australia,Adelaide,26-01-2016,India,0,0,0-49
R Ashwin,11*,11,-,1,1,7,1,0,157.14,1,v West Indies,Kingston,09-07-2017,India,0,0,0-49
NA Saini,11*,11,13,1,1,9,2,0,122.22,1,v New Zealand,Wellington,31-01-2020,India,0,0,0-49
MK Pandey,11*,11,-,1,1,4,1,1,275,1,v New Zealand,Mount Maunganui,02-02-2020,India,0,0,0-49
KD Karthik,11,11,12,1,0,9,2,0,122.22,1,v Pakistan,Durban,14-09-2007,India,0,0,0-49
IK Pathan,11,11,9,1,0,10,2,0,110,2,v New Zealand,Johannesburg,16-09-2007,India,0,0,0-49
V Sehwag,11,11,23,1,0,11,1,0,100,1,v South Africa,Durban,20-09-2007,India,0,0,0-49
MS Dhoni,11,11,24,1,0,23,0,0,47.82,1,v West Indies,Lord's,12-06-2009,India,0,0,0-49
YK Pathan,11,11,11,1,0,7,0,1,157.14,1,v South Africa,Gros Islet,02-05-2010,India,0,0,0-49
Yuvraj Singh,11,11,30,1,0,21,0,0,52.38,1,v Sri Lanka,Dhaka,06-04-2014,India,0,0,0-49
STR Binny,11,11,8,1,0,6,0,1,183.33,1,v Zimbabwe,Harare,17-07-2015,India,0,0,0-49
S Dhawan,11,11,19,1,0,12,2,0,91.66,1,v South Africa,Cuttack,05-10-2015,India,0,0,0-49
R Ashwin,11,11,24,1,0,15,1,0,73.33,1,v South Africa,Cuttack,05-10-2015,India,0,0,0-49
HH Pandya,11,11,3,1,0,4,0,1,275,1,v England,Bengaluru,01-02-2017,India,0,0,0-49
RG Sharma,11,11,5,1,0,7,1,1,157.14,2,v Australia,Ranchi,07-10-2017,India,0,0,0-49
RG Sharma,11,11,9,1,0,8,2,0,137.5,1,v South Africa,Cape Town,24-02-2018,India,0,0,0-49
RG Sharma,11,11,-,1,0,7,1,1,157.14,2,v Sri Lanka,Colombo (RPS),12-03-2018,India,0,0,0-49
MS Dhoni,11,11,8,1,0,5,1,1,220,1,v Ireland,Dublin (Malahide),27-06-2018,India,0,0,0-49
KL Rahul,11,11,-,1,0,11,1,0,100,1,v West Indies,Thiruvananthapuram,08-12-2019,India,0,0,0-49
V Kohli,11,11,21,1,0,12,1,0,91.66,2,v New Zealand,Auckland,26-01-2020,India,0,0,0-49
V Kohli,11,11,16,1,0,9,2,0,122.22,1,v New Zealand,Wellington,31-01-2020,India,0,0,0-49
MS Dhoni,10*,10,22,1,1,8,0,0,125,1,v England,Durban,19-09-2007,India,0,0,0-49
PP Ojha,10*,10,-,1,1,6,0,1,166.66,2,v Sri Lanka,Nagpur,09-12-2009,India,0,0,0-49
MS Dhoni,10*,10,19,1,1,11,0,0,90.9,1,v South Africa,Durban,09-01-2011,India,0,0,0-49
RG Sharma,10*,10,9,1,1,8,0,1,125,2,v West Indies,Lauderhill,28-08-2016,India,0,0,0-49
RA Jadeja,10*,10,-,1,1,9,0,0,111.11,2,v West Indies,Lauderhill,03-08-2019,India,0,0,0-49
RA Jadeja,10*,10,6,1,1,5,0,1,200,1,v New Zealand,Hamilton,29-01-2020,India,0,0,0-49
SR Tendulkar,10,10,18,1,0,12,2,0,83.33,2,v South Africa,Johannesburg,01-12-2006,India,0,0,0-49
G Gambhir,10,10,29,1,0,13,0,1,76.92,1,v New Zealand,Wellington,27-02-2009,India,0,0,0-49
SK Raina,10,10,12,1,0,8,1,0,125,1,v Bangladesh,Nottingham,06-06-2009,India,0,0,0-49
RG Sharma,10,10,22,1,0,15,1,0,66.66,2,v Zimbabwe,Harare,12-06-2010,India,0,0,0-49
NV Ojha,10,10,22,1,0,18,2,0,55.55,2,v Zimbabwe,Harare,13-06-2010,India,0,0,0-49
PA Patel,10,10,19,1,0,12,2,0,83.33,1,v England,Manchester,31-08-2011,India,0,0,0-49
YK Pathan,10,10,17,1,0,12,1,0,83.33,1,v England,Kolkata,29-10-2011,India,0,0,0-49
G Gambhir,10,10,14,1,0,8,1,0,125,1,v Afghanistan,Colombo (RPS),19-09-2012,India,0,0,0-49
Yuvraj Singh,10,10,21,1,0,9,0,1,111.11,1,v Pakistan,Bengaluru,25-12-2012,India,0,0,0-49
SK Raina,10,10,11,1,0,9,1,0,111.11,1,v Pakistan,Bengaluru,25-12-2012,India,0,0,0-49
Yuvraj Singh,10,10,19,1,0,19,1,0,52.63,2,v West Indies,Dhaka,23-03-2014,India,0,0,0-49
Yuvraj Singh,10,10,22,1,0,14,0,1,71.42,1,v Sri Lanka,Pune,09-02-2016,India,0,0,0-49
R Ashwin,10,10,-,1,0,20,0,0,50,2,v New Zealand,Nagpur,15-03-2016,India,0,0,0-49
RG Sharma,10,10,11,1,0,11,2,0,90.9,2,v Pakistan,Kolkata,19-03-2016,India,0,0,0-49
SK Raina,10,10,9,1,0,7,1,0,142.85,2,v Australia,Mohali,27-03-2016,India,0,0,0-49
HH Pandya,10,10,3,1,0,3,1,1,333.33,1,v Sri Lanka,Indore,22-12-2017,India,0,0,0-49
S Dhawan,10,10,-,1,0,7,0,1,142.85,2,v Bangladesh,Colombo (RPS),18-03-2018,India,0,0,0-49
SK Raina,10,10,11,1,0,6,2,0,166.66,1,v Ireland,Dublin (Malahide),27-06-2018,India,0,0,0-49
S Dhawan,10,10,-,1,0,12,1,0,83.33,1,v England,Cardiff,06-07-2018,India,0,0,0-49
SS Iyer,10,10,-,1,0,11,1,0,90.9,1,v West Indies,Thiruvananthapuram,08-12-2019,India,0,0,0-49
MS Dhoni,9*,9,11,1,1,5,0,1,180,2,v Australia,Mumbai (BS),20-10-2007,India,0,0,0-49
MS Dhoni,9*,9,-,1,1,5,1,0,180,1,v Sri Lanka,Ranchi,12-02-2016,India,0,0,0-49
RA Jadeja,9*,9,-,1,1,4,0,1,225,1,v West Indies,Lauderhill,04-08-2019,India,0,0,0-49
S Dube,9*,9,-,1,1,8,0,0,112.5,1,v Bangladesh,Nagpur,10-11-2019,India,0,0,0-49
V Sehwag,9,9,25,1,0,13,1,0,69.23,1,v Australia,Durban,22-09-2007,India,0,0,0-49
G Gambhir,9,9,9,1,0,6,1,0,150,1,v Australia,Melbourne,01-02-2008,India,0,0,0-49
MS Dhoni,9,9,30,1,0,27,0,0,33.33,1,v Australia,Melbourne,01-02-2008,India,0,0,0-49
RG Sharma,9,9,7,1,0,8,1,0,112.5,2,v England,Lord's,14-06-2009,India,0,0,0-49
MS Dhoni,9,9,-,1,0,12,0,0,75,2,v Sri Lanka,Nagpur,09-12-2009,India,0,0,0-49
SK Raina,9,9,9,1,0,7,2,0,128.57,2,v Sri Lanka,Mohali,12-12-2009,India,0,0,0-49
G Gambhir,9,9,14,1,0,10,2,0,90,2,v Australia,Bridgetown,07-05-2010,India,0,0,0-49
Z Khan,9,9,6,1,0,6,0,1,150,2,v Australia,Bridgetown,07-05-2010,India,0,0,0-49
MS Dhoni,9,9,23,1,0,8,1,0,112.5,1,v England,Colombo (RPS),23-09-2012,India,0,0,0-49
V Kohli,9,9,15,1,0,11,1,0,81.81,1,v Pakistan,Bengaluru,25-12-2012,India,0,0,0-49
KM Jadhav,9,9,10,1,0,7,1,0,128.57,1,v Zimbabwe,Harare,17-07-2015,India,0,0,0-49
B Kumar,9,9,-,1,0,6,0,0,150,2,v Zimbabwe,Harare,19-07-2015,India,0,0,0-49
AR Patel,9,9,18,1,0,12,0,0,75,1,v South Africa,Cuttack,05-10-2015,India,0,0,0-49
S Dhawan,9,9,25,1,0,13,0,1,69.23,1,v Sri Lanka,Pune,09-02-2016,India,0,0,0-49
MS Dhoni,9,9,19,1,0,13,1,0,69.23,1,v Zimbabwe,Harare,22-06-2016,India,0,0,0-49
HH Pandya,9,9,14,1,0,12,0,0,75,1,v England,Kanpur,26-01-2017,India,0,0,0-49
RG Sharma,9,9,-,1,0,8,1,0,112.5,2,v Sri Lanka,Colombo (RPS),06-09-2017,India,0,0,0-49
V Kohli,9,9,-,1,0,8,1,0,112.5,1,v Ireland,Dublin (Malahide),29-06-2018,India,0,0,0-49
RG Sharma,9,9,11,1,0,8,2,0,112.5,1,v South Africa,Bengaluru,22-09-2019,India,0,0,0-49
V Kohli,9,9,28,1,0,15,0,0,60,1,v South Africa,Bengaluru,22-09-2019,India,0,0,0-49
RG Sharma,9,9,-,1,0,5,2,0,180,1,v Bangladesh,Delhi,03-11-2019,India,0,0,0-49
RA Jadeja,9,9,-,1,0,11,0,0,81.81,1,v West Indies,Thiruvananthapuram,08-12-2019,India,0,0,0-49
RG Sharma,8*,8,11,1,1,5,0,1,160,1,v Australia,Durban,22-09-2007,India,0,0,0-49
Harbhajan Singh,8*,8,3,1,1,3,1,0,266.66,1,v Zimbabwe,Harare,17-07-2015,India,0,0,0-49
MS Dhoni,8*,8,4,1,1,2,0,1,400,1,v Bangladesh,Dhaka,24-02-2016,India,0,0,0-49
KD Karthik,8*,8,4,1,1,3,2,0,266.66,1,v Australia,Bengaluru,27-02-2019,India,0,0,0-49
Washington Sundar,8*,8,-,1,1,5,0,1,160,2,v West Indies,Lauderhill,03-08-2019,India,0,0,0-49
KL Rahul,8*,8,-,1,1,11,0,0,72.72,2,v Bangladesh,Rajkot,07-11-2019,India,0,0,0-49
S Dube,8*,8,5,1,1,4,0,1,200,2,v New Zealand,Auckland,26-01-2020,India,0,0,0-49
RV Uthappa,8,8,13,1,0,11,1,0,72.72,1,v Pakistan,Johannesburg,24-09-2007,India,0,0,0-49
KD Karthik,8,8,9,1,0,8,1,0,100,1,v Australia,Melbourne,01-02-2008,India,0,0,0-49
RG Sharma,8,8,15,1,0,8,1,0,100,1,v Australia,Melbourne,01-02-2008,India,0,0,0-49
MS Dhoni,8,8,15,1,0,8,1,0,100,1,v England,Manchester,31-08-2011,India,0,0,0-49
V Sehwag,8,8,25,1,0,10,1,0,80,1,v Afghanistan,Colombo (RPS),19-09-2012,India,0,0,0-49
IK Pathan,8,8,14,1,0,8,1,0,100,1,v England,Colombo (RPS),23-09-2012,India,0,0,0-49
Yuvraj Singh,8,8,11,1,0,10,1,0,80,1,v Australia,Colombo (RPS),28-09-2012,India,0,0,0-49
G Gambhir,8,8,15,1,0,12,1,0,66.66,1,v South Africa,Colombo (RPS),02-10-2012,India,0,0,0-49
RG Sharma,8,8,8,1,0,8,0,1,100,2,v Australia,Rajkot,10-10-2013,India,0,0,0-49
AM Rahane,8,8,6,1,0,4,0,1,200,2,v England,Birmingham,07-09-2014,India,0,0,0-49
KL Rahul,8,8,21,1,0,9,1,0,88.88,1,v England,Kanpur,26-01-2017,India,0,0,0-49
RG Sharma,8,8,3,1,0,4,2,0,200,1,v Australia,Guwahati,10-10-2017,India,0,0,0-49
RG Sharma,8,8,11,1,0,9,1,0,88.88,1,v New Zealand,Thiruvananthapuram,07-11-2017,India,0,0,0-49
S Dhawan,8,8,-,1,0,10,1,0,80,2,v Sri Lanka,Colombo (RPS),12-03-2018,India,0,0,0-49
RG Sharma,8,8,-,1,0,10,1,0,80,2,v West Indies,Hyderabad (Deccan),06-12-2019,India,0,0,0-49
RG Sharma,8,8,3,1,0,6,2,0,133.33,2,v New Zealand,Auckland,26-01-2020,India,0,0,0-49
SV Samson,8,8,9,1,0,5,0,1,160,1,v New Zealand,Wellington,31-01-2020,India,0,0,0-49
RA Jadeja,7*,7,14,1,1,6,0,0,116.66,2,v South Africa,Nottingham,16-06-2009,India,0,0,0-49
MS Dhoni,7*,7,6,1,1,3,1,0,233.33,2,v Pakistan,Dhaka,27-02-2016,India,0,0,0-49
MS Dhoni,7*,7,7,1,1,4,0,1,175,2,v Sri Lanka,Dhaka,01-03-2016,India,0,0,0-49
MS Dhoni,7*,7,4,1,1,2,0,1,350,1,v New Zealand,Delhi,01-11-2017,India,0,0,0-49
Harbhajan Singh,7,7,7,1,0,6,1,0,116.66,2,v New Zealand,Johannesburg,16-09-2007,India,0,0,0-49
RG Sharma,7,7,9,1,0,7,0,1,100,1,v New Zealand,Christchurch,25-02-2009,India,0,0,0-49
M Vijay,7,7,14,1,0,14,0,0,50,2,v West Indies,Bridgetown,09-05-2010,India,0,0,0-49
RA Jadeja,7,7,9,1,0,8,1,0,87.5,2,v Australia,Sydney,01-02-2012,India,0,0,0-49
RA Jadeja,7,7,8,1,0,4,1,0,175,2,v England,Birmingham,07-09-2014,India,0,0,0-49
V Kohli,7,7,13,1,0,12,1,0,58.33,1,v Bangladesh,Dhaka,24-02-2016,India,0,0,0-49
AM Rahane,7,7,14,1,0,7,1,0,100,2,v West Indies,Lauderhill,27-08-2016,India,0,0,0-49
SK Raina,7,7,16,1,0,10,0,0,70,1,v England,Nagpur,29-01-2017,India,0,0,0-49
JJ Bumrah,7,7,11,1,0,9,1,0,77.77,1,v Australia,Guwahati,10-10-2017,India,0,0,0-49
RR Pant,7,7,-,1,0,8,1,0,87.5,2,v Bangladesh,Colombo (RPS),08-03-2018,India,0,0,0-49
RG Sharma,7,7,-,1,0,8,0,0,87.5,2,v Australia,Brisbane,21-11-2018,India,0,0,0-49
RG Sharma,7,7,-,1,0,6,0,1,116.66,2,v New Zealand,Auckland,24-01-2020,India,0,0,0-49
B Kumar,6*,6,13,1,1,6,0,0,100,1,v Pakistan,Bengaluru,25-12-2012,India,0,0,0-49
HH Pandya,6*,6,3,1,1,1,0,1,600,1,v Ireland,Dublin (Malahide),27-06-2018,India,0,0,0-49
RV Uthappa,6,6,8,1,0,4,1,0,150,1,v England,Durban,19-09-2007,India,0,0,0-49
MS Dhoni,6,6,9,1,0,10,0,0,60,1,v Pakistan,Johannesburg,24-09-2007,India,0,0,0-49
P Kumar,6,6,8,1,0,10,0,0,60,1,v Australia,Melbourne,01-02-2008,India,0,0,0-49
G Gambhir,6,6,8,1,0,7,1,0,85.71,1,v New Zealand,Christchurch,25-02-2009,India,0,0,0-49
Yuvraj Singh,6,6,-,1,0,8,0,0,75,2,v Sri Lanka,Nagpur,09-12-2009,India,0,0,0-49
YK Pathan,6,6,16,1,0,8,0,0,75,1,v South Africa,Durban,09-01-2011,India,0,0,0-49
G Gambhir,6,6,7,1,0,8,1,0,75,1,v Sri Lanka,Pallekele,07-08-2012,India,0,0,0-49
SK Raina,6,6,11,1,0,10,0,0,60,1,v Australia,Dhaka,30-03-2014,India,0,0,0-49
RA Jadeja,6,6,15,1,0,9,0,0,66.66,1,v Sri Lanka,Pune,09-02-2016,India,0,0,0-49
A Nehra,6,6,21,1,0,19,0,0,31.57,1,v Sri Lanka,Pune,09-02-2016,India,0,0,0-49
S Dhawan,6,6,24,1,0,15,1,0,40,2,v Pakistan,Kolkata,19-03-2016,India,0,0,0-49
MK Pandey,6,6,7,1,0,7,1,0,85.71,1,v Australia,Guwahati,10-10-2017,India,0,0,0-49
S Dhawan,6,6,9,1,0,6,1,0,100,1,v New Zealand,Thiruvananthapuram,07-11-2017,India,0,0,0-49
SS Iyer,6,6,13,1,0,6,0,0,100,1,v New Zealand,Thiruvananthapuram,07-11-2017,India,0,0,0-49
KL Rahul,6,6,-,1,0,8,0,0,75,1,v England,Cardiff,06-07-2018,India,0,0,0-49
RG Sharma,6,6,-,1,0,6,1,0,100,2,v West Indies,Kolkata,04-11-2018,India,0,0,0-49
MK Pandey,6,6,-,1,0,8,0,0,75,1,v West Indies,Lauderhill,04-08-2019,India,0,0,0-49
RR Pant,6,6,-,1,0,9,0,0,66.66,1,v Bangladesh,Nagpur,10-11-2019,India,0,0,0-49
SV Samson,6,6,-,1,0,2,0,1,300,1,v Sri Lanka,Pune,10-01-2020,India,0,0,0-49
I Sharma,5*,5,-,1,1,2,1,0,250,2,v Sri Lanka,Nagpur,09-12-2009,India,0,0,0-49
RA Jadeja,5*,5,10,1,1,6,0,0,83.33,2,v West Indies,Bridgetown,09-05-2010,India,0,0,0-49
R Ashwin,5*,5,4,1,1,2,1,0,250,1,v Bangladesh,Bengaluru,23-03-2016,India,0,0,0-49
RR Pant,5*,5,11,1,1,3,1,0,166.66,1,v England,Bengaluru,01-02-2017,India,0,0,0-49
KD Karthik,5*,5,1,1,1,2,1,0,250,1,v Sri Lanka,Indore,22-12-2017,India,0,0,0-49
V Sehwag,5,5,10,1,0,3,1,0,166.66,1,v Pakistan,Durban,14-09-2007,India,0,0,0-49
Yuvraj Singh,5,5,8,1,0,7,0,0,71.42,2,v New Zealand,Johannesburg,16-09-2007,India,0,0,0-49
V Sehwag,5,5,12,1,0,4,1,0,125,2,v Australia,Mumbai (BS),20-10-2007,India,0,0,0-49
RA Jadeja,5,5,7,1,0,7,0,0,71.42,2,v Sri Lanka,Colombo (RPS),10-02-2009,India,0,0,0-49
RG Sharma,5,5,6,1,0,3,1,0,166.66,1,v West Indies,Lord's,12-06-2009,India,0,0,0-49
SK Raina,5,5,12,1,0,8,0,0,62.5,1,v West Indies,Lord's,12-06-2009,India,0,0,0-49
MS Dhoni,5,5,11,1,0,12,0,0,41.66,2,v South Africa,Nottingham,16-06-2009,India,0,0,0-49
SK Raina,5,5,7,1,0,5,1,0,100,2,v Australia,Bridgetown,07-05-2010,India,0,0,0-49
RG Sharma,5,5,10,1,0,8,1,0,62.5,2,v West Indies,Bridgetown,09-05-2010,India,0,0,0-49
M Vijay,5,5,3,1,0,5,1,0,100,2,v Zimbabwe,Harare,12-06-2010,India,0,0,0-49
S Dhawan,5,5,13,1,0,11,0,0,45.45,1,v West Indies,Port of Spain,04-06-2011,India,0,0,0-49
RG Sharma,5,5,1,1,0,3,1,0,166.66,1,v Australia,Dhaka,30-03-2014,India,0,0,0-49
KM Jadhav,5,5,-,1,0,6,0,0,83.33,2,v Zimbabwe,Harare,19-07-2015,India,0,0,0-49
MS Dhoni,5,5,20,1,0,8,0,0,62.5,1,v South Africa,Cuttack,05-10-2015,India,0,0,0-49
S Dhawan,5,5,24,1,0,8,0,0,62.5,1,v Australia,Adelaide,26-01-2016,India,0,0,0-49
RG Sharma,5,5,-,1,0,7,0,0,71.42,2,v New Zealand,Nagpur,15-03-2016,India,0,0,0-49
Parvez Rasool,5,5,15,1,0,6,0,0,83.33,1,v England,Kanpur,26-01-2017,India,0,0,0-49
MS Dhoni,5,5,16,1,0,7,0,0,71.42,1,v England,Nagpur,29-01-2017,India,0,0,0-49
RG Sharma,5,5,9,1,0,6,1,0,83.33,2,v New Zealand,Rajkot,04-11-2017,India,0,0,0-49
AR Patel,5,5,5,1,0,3,1,0,166.66,2,v New Zealand,Rajkot,04-11-2017,India,0,0,0-49
RG Sharma,5,5,-,1,0,9,1,0,55.55,1,v England,Cardiff,06-07-2018,India,0,0,0-49
S Dhawan,5,5,-,1,0,3,1,0,166.66,2,v England,Bristol,08-07-2018,India,0,0,0-49
RR Pant,5,5,6,1,0,6,1,0,83.33,1,v West Indies,Lucknow,06-11-2018,India,0,0,0-49
KD Karthik,5,5,8,1,0,6,0,0,83.33,2,v New Zealand,Wellington,06-02-2019,India,0,0,0-49
S Dhawan,5,5,2,1,0,4,1,0,125,2,v New Zealand,Hamilton,10-02-2019,India,0,0,0-49
RG Sharma,5,5,11,1,0,8,0,0,62.5,1,v Australia,Visakhapatnam,24-02-2019,India,0,0,0-49
SS Iyer,5,5,21,1,0,8,0,0,62.5,1,v South Africa,Bengaluru,22-09-2019,India,0,0,0-49
S Dube,5,5,-,1,0,6,1,0,83.33,1,v New Zealand,Mount Maunganui,02-02-2020,India,0,0,0-49
KD Karthik,4*,4,2,1,1,1,1,0,400,2,v Sri Lanka,Mohali,12-12-2009,India,0,0,0-49
RG Sharma,4*,4,2,1,1,2,0,0,200,2,v New Zealand,Chennai,11-09-2012,India,0,0,0-49
RG Sharma,4*,4,1,1,1,2,1,0,200,1,v Pakistan,Ahmedabad,28-12-2012,India,0,0,0-49
MS Dhoni,4*,4,10,1,1,7,0,0,57.14,1,v Sri Lanka,Dhaka,06-04-2014,India,0,0,0-49
AM Rahane,4*,4,9,1,1,4,0,0,100,2,v West Indies,Lauderhill,28-08-2016,India,0,0,0-49
MK Pandey,4*,4,-,1,1,6,0,0,66.66,2,v West Indies,Chennai,11-11-2018,India,0,0,0-49
Kuldeep Yadav,4*,4,-,1,1,1,1,0,400,2,v Australia,Brisbane,21-11-2018,India,0,0,0-49
RG Sharma,4,4,13,1,0,11,0,0,36.36,2,v Sri Lanka,Colombo (RPS),10-02-2009,India,0,0,0-49
Z Khan,4,4,1,1,0,3,0,0,133.33,2,v South Africa,Nottingham,16-06-2009,India,0,0,0-49
G Gambhir,4,4,11,1,0,6,0,0,66.66,2,v Afghanistan,Gros Islet,01-05-2010,India,0,0,0-49
RA Jadeja,4,4,6,1,0,5,0,0,80,2,v Australia,Bridgetown,07-05-2010,India,0,0,0-49
YK Pathan,4,4,16,1,0,7,0,0,57.14,2,v Zimbabwe,Harare,13-06-2010,India,0,0,0-49
V Kohli,4,4,5,1,0,5,0,0,80,1,v England,Manchester,31-08-2011,India,0,0,0-49
R Ashwin,4,4,1,1,0,2,1,0,200,1,v England,Manchester,31-08-2011,India,0,0,0-49
V Sehwag,4,4,2,1,0,3,1,0,133.33,2,v Australia,Sydney,01-02-2012,India,0,0,0-49
